brandId,brandName,cappedPrice,category1,category1Name,category2,category2Name,category3,category3Name,currentPrice,endTime,id,maxPrice,minPrice,primaryPic,productName,productType,quality,recordCount,reminding,shopId,shopName,size,spectatorCount,startPrice,startTime,status,usedNo
68753,INTERIGHT,19.0,1315,服饰内衣,1345,内衣,12013,内衣,5.0,1559058180000,114537477,19.0,1.0,jfs/t22516/216/1931331937/76539/422cb3ff/5b6c4eb0N5d6f07ec.jpg,INTERIGHT连裤袜 超细纤维立体修身连裤袜 肉色 均码,1,9成新,2,0,,,均码,169,1.0,1559055480000,2,77971870901
184389,米家（MIJIA）,169.0,652,数码,12345,智能设备,12353,智能设备,102.0,1559058180000,114538564,169.0,1.0,jfs/t1/28729/2/4454/133073/5c33246eE68a2be31/81025ce213759e79.jpg,米家（MIJIA）空调伴侣 自带网关  远程控制 睡眠模式,1,9成新,9,0,,,,2254,1.0,1559055480000,2,42308110901
11821,罗技（Logitech）,119.0,670,电脑、办公,686,外设产品,690,外设产品,54.0,1559058240000,114537902,119.0,1.0,jfs/t4495/146/4010348177/73659/5e6592ab/59081d38N0f75906b.jpg,罗技（Logitech）G102 游戏鼠标 RGB鼠标 白色,1,9成新,1,0,,,,182,1.0,1559055540000,2,41558600901
2828,阿迪达斯（Adidas）,179.0,1318,运动户外,12102,运动服饰,9765,运动服饰,36.0,1559058240000,114536485,179.0,1.0,jfs/t1/44263/33/273/164635/5cc14e9dEd329025e/14fd57421ec064d2.jpg,阿迪达斯 ADIDAS 男子 篮球系列 BOS LOGO FILLED 运动 T恤 DQ0928 2XL码,1,9成新,12,0,,,2XL,1977,1.0,1559055540000,2,1000027771510901
11821,罗技（Logitech）,109.0,670,电脑、办公,686,外设产品,689,外设产品,22.0,1559058240000,114537977,109.0,1.0,jfs/t808/336/1217557627/99842/6b4b4dc1/5721bb8fNf82c9964.jpg,罗技（Logitech）MK275 无线光电键鼠套装 无线鼠标无线键盘套装,1,9成新,7,0,,,,191,1.0,1559055540000,2,22917480901
18374,小米（MI）,79.0,9987,手机通讯,830,手机配件,13658,手机配件,41.0,1559058240000,114537584,79.0,1.0,jfs/t14683/105/856882177/19549/49259c01/5a3b6e91N7413947c.jpg,小米(MI) 10000毫安 新移动电源2 /充电宝 双向快充 黑色 适用于安卓/苹果/手机/平板等（新版）,1,9成新,7,0,,,,205,1.0,1559055540000,2,60087610901
6742,飞利浦（PHILIPS）,169.0,737,家用电器,1276,个护健康,17404,个护健康,60.0,1559058260000,114534848,169.0,1.0,jfs/t1/22688/35/11812/170441/5c930c03E69e6ee14/df5afd1e54e231b1.jpg,飞利浦(PHILIPS) 电动牙刷头 牙菌斑防御 3支装 HX9023/67 适用于HX6803 HX6807,1,9成新,2,0,,,,175,1.0,1559055560000,2,72254660901
45996,联想（ThinkVision）,1549.0,670,电脑、办公,677,电脑配件,688,电脑配件,253.0,1559058300000,114539659,600.0,1.0,jfs/t1/14588/28/1443/372268/5c12295aE5c0a85f6/fa21e1143a8313c7.jpg,联想(ThinkVision)T24m 23.8英寸 全功能USB Type-C 滤蓝光防炫目不闪屏 电脑显示器(DP/HDMI/USB接口),1,8成新,12,0,,,,295,1.0,1559055300000,2,52814570801
8523,华伦天奴（Valentino）,7280.0,1672,礼品,2615,奢侈品,11934,奢侈品,1001.0,1559058300000,114537213,3000.0,1.0,jfs/t18637/261/2167442477/117485/1f80c13a/5ae95afaN1ad6f57a.jpg,VALENTINO 华伦天奴 女士裸粉色铆钉漆皮踝带高跟鞋  PW2S0B12 VNW P45 7/37,1,9成新,3,0,,,,326,1.0,1559054700000,2,74651210901
6742,飞利浦（PHILIPS）,459.0,737,家用电器,738,生活电器,748,生活电器,93.0,1559058305000,114534875,200.0,1.0,jfs/t21106/231/370912515/158131/2975cfb3/5b0a9cb1N9691c261.jpg,飞利浦(PHILIPS)加湿器 上加水 纳米无雾恒湿 静音办公室卧室家用加湿 HU4803/00牡蛎金属色,1,9成新,6,0,,,,2806,1.0,1559055605000,2,7298280901
6742,飞利浦（PHILIPS）,189.0,737,家用电器,752,厨房小电,760,厨房小电,77.0,1559058325000,114534843,189.0,1.0,jfs/t1/21384/40/15055/61052/5cadd0b9E379aa7d7/a6b967b9e8213188.jpg,飞利浦（PHILIPS）电热水壶 304不锈钢 保温功能烧水壶 HD9316/03 1.7L电水壶,1,7成新,7,0,,,,159,1.0,1559055625000,2,7292130701
6742,飞利浦（PHILIPS）,1999.0,737,家用电器,752,厨房小电,14421,厨房小电,600.0,1559058360000,114534904,600.0,1.0,jfs/t22237/16/385295505/95140/1630612e/5b0be484N5ab4c2ec.jpg,飞利浦（PHILIPS）破壁机 家用高速电动榨汁搅拌做辅食破冰多功能带静音罩HR3868/00,1,7成新,1,0,,,,190,1.0,1559055360000,2,32784370701
12811,米家,179.0,737,家用电器,1276,个护健康,739,个护健康,26.0,1559058370000,114534870,179.0,1.0,jfs/t1/27703/38/5492/191040/5c3dd3f7E05debbff/ea01715206e10781.jpg,米家（MIJIA）便携电动剃须刀,1,7成新,9,0,,,,169,1.0,1559055670000,2,56389550701
373355,米家,1999.0,737,家用电器,738,生活电器,12394,生活电器,902.0,1559058385000,114534819,600.0,1.0,jfs/t1/26735/11/13038/104570/5c9c7e02E2db02452/a69068e4cc649b94.jpg,小米(MI)  米家扫地机器人1S   小米扫地机器人 激光+视觉融合导航  AI识别房间分区 小爱同学语音控制,1,9成新,16,0,,,,327,1.0,1559055385000,2,1000028627410901
13305,耐克（NIKE）,228.0,1318,运动户外,12102,运动服饰,12108,运动服饰,54.0,1559058420000,114536941,200.0,1.0,jfs/t1/34562/3/3559/69360/5cbebc74E0f93f825/78a95f9794b25d41.jpg,耐克NIKE 男子 篮球文化背心 NK DRY CLASSIC JERSEY 运动背心 AQ5592-100白色XXL码,1,7成新,7,0,,,XXL,277,1.0,1559055720000,2,1000042683460701
19028,亚瑟士（asics）,699.0,1318,运动户外,1466,体育用品,15866,体育用品,168.0,1559058420000,114536909,400.0,1.0,jfs/t1/23321/38/8482/163663/5c765abbE9832f0c9/ebc7f5588525b970.jpg,亚瑟士asics2019春夏足球鞋袋鼠皮TF碎钉男款男鞋DESTAQUE7TF FF1111A004 1111A004-750 荧光绿 42.5,1,9成新,6,0,,,42.5,267,1.0,1559055720000,2,1000036500320901
6742,飞利浦（PHILIPS）,179.0,737,家用电器,1276,个护健康,17404,个护健康,99.0,1559058435000,114534829,179.0,1.0,jfs/t1/20010/33/6405/127220/5c4ec21eE0cea1c61/7b7afff9c6a59ac4.jpg,飞利浦(PHILIPS) 电动牙刷头 标准型3支装 清洁炫亮 HX6063/67 适用于HX6897,1,9成新,3,0,,,,164,1.0,1559055735000,2,72255020901
6742,飞利浦（PHILIPS）,279.0,737,家用电器,1276,个护健康,739,个护健康,106.0,1559058440000,114534884,200.0,1.0,jfs/t1/7457/21/3744/46835/5bd80d94E7119da9d/7f46f27f1671c5c9.jpg,飞利浦（PHILIPS）电动剃须刀 干湿双剃 全身水洗 年轻 护肤 S556/12,1,9成新,3,0,,,,349,1.0,1559055740000,2,53201680901
6742,飞利浦（PHILIPS）,299.0,737,家用电器,752,厨房小电,753,厨房小电,121.0,1559058450000,114534862,200.0,1.0,jfs/t29509/70/1582296059/87073/8161a433/5ce63f51Nd7afe7a0.jpg,飞利浦（PHILIPS）电饭煲2L迷你智能可预约液晶显示HD3060,1,7成新,5,0,,,,4200,1.0,1559055750000,2,8402110701
68753,INTERIGHT,299.0,1315,服饰内衣,1342,男装,9731,男装,8.0,1559058480000,114535768,200.0,1.0,jfs/t1/16021/22/5977/109267/5c47e098Eca18fa27/8e7bcbcac9e1a1d1.jpg,INTERIGHT 男士商务休闲西装外套  黑色M码,1,7成新,7,0,,,M码（175/92A）,170,1.0,1559055780000,2,43542540701
18374,小米（MI）,2499.0,737,家用电器,738,生活电器,898,生活电器,1500.0,1559058505000,114534855,800.0,1.0,jfs/t1/36667/26/3931/76921/5cb9deccEb76612fb/19798982462acd93.jpg,小米(MI)小米净水器600G 厨下式 家用净水器 RO反渗透大流量直饮低废水 纯水机 智能提醒自助更换滤芯,1,9成新,2,0,,,,556,1.0,1559055505000,2,1000050117840901
6742,飞利浦（PHILIPS）,99.0,737,家用电器,1276,个护健康,740,个护健康,5.0,1559058510000,114534910,99.0,1.0,jfs/t21118/245/373724109/39467/bac28f32/5b0b6c1eNb6693fa8.jpg,飞利浦(PHILIPS)电吹风机家用大功率小体积恒温吹风HP8110升级版HP8120/05,1,7成新,3,0,,,,153,1.0,1559055810000,2,10752800701
2828,阿迪达斯（Adidas）,499.0,1318,运动户外,12099,运动鞋包,9754,运动鞋包,212.0,1559058540000,114536693,200.0,1.0,jfs/t1/69128/11/303/391253/5ce7b8f1E12cde203/bd0ef71bd87820bd.jpg,阿迪达斯 ADIDAS NEO 男子 休闲系列 QUESTAR FLOW 运动 休闲鞋 F36241 41码 UK7.5码,1,7成新,8,0,,,41,329,1.0,1559055840000,2,1000043714940701
